Id;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;AlunoLeitorId;DataFim;DataInicio;LivroId;LeituraTipo;AlunoLeituraCronogramaId;AvaliacaoConceito;AvaliacaoConceitoJustificativa;AvaliacaoCriterio1;AvaliacaoCriterio2;AvaliacaoCriterio3;AvaliacaoCriterio4;AvaliacaoCriterio5;AvaliacaoCriterio6;AvaliacaoCriterio7;AvaliacaoObservacao;ChaveLeitura
4a323a18-abdc-42cf-83a2-03c07ff57df6;f;2022-05-19 14:06:36.899292;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:36.899293;1e526008-75f7-4a01-9942-d178f2b38888;6166051c-099e-5d5a-0a37-bf04ff6802ca;0001-01-01 00:00:00;0001-01-01 00:00:00;f5495ecb-350c-55fd-1849-e3de342c1a9f;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
a1fbe1f8-ab11-4b39-a670-6996333aa18d;f;2022-05-19 14:06:36.946368;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:36.94637;1e526008-75f7-4a01-9942-d178f2b38888;f4060dc2-3a3e-0b67-14f9-50f9321f7432;0001-01-01 00:00:00;0001-01-01 00:00:00;7de9dbc2-38db-9fda-6a00-2082bf607e36;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
841a0a35-2cbe-4d2f-8259-2b26315eb837;f;2022-05-19 14:06:36.994605;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:36.994607;1e526008-75f7-4a01-9942-d178f2b38888;48aa84cc-539b-6222-5915-584bb8518ab5;0001-01-01 00:00:00;0001-01-01 00:00:00;8930986c-9804-35d5-48e5-237d66185ced;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
4369f5c1-4a26-45a3-b23f-33f50e2884f4;f;2022-05-19 14:06:37.041579;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.04158;1e526008-75f7-4a01-9942-d178f2b38888;c3ac1108-4acf-123c-6201-a37617ca8504;0001-01-01 00:00:00;0001-01-01 00:00:00;c3d4b14b-93f1-0cb5-a63e-2742b9a42423;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
6c0c0f5a-1ca9-4ef5-a475-15a8b82bb4f4;f;2022-05-19 14:06:37.08833;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.088332;1e526008-75f7-4a01-9942-d178f2b38888;77bddf5d-32de-0317-5931-8ab9673a12d4;0001-01-01 00:00:00;0001-01-01 00:00:00;056cecd6-3176-76a4-4658-3515b3482b71;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
1c8a77ff-1675-42f0-90dd-af6d3c80aab3;f;2022-05-19 14:06:37.135259;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.13526;1e526008-75f7-4a01-9942-d178f2b38888;78a4a51d-38cd-5be2-2144-0725a71b38b3;0001-01-01 00:00:00;0001-01-01 00:00:00;54f0e920-51ff-563d-440f-06a2253d607a;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
43296ff2-b3de-4090-890c-de16333f0260;f;2022-05-19 14:06:37.182052;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.182053;1e526008-75f7-4a01-9942-d178f2b38888;7a8fa838-0c56-2a0f-3f11-8527a46d1088;0001-01-01 00:00:00;0001-01-01 00:00:00;a3464034-1acb-497f-7092-c954d6381916;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
028df0ea-e3e9-4a05-9e59-6221ee35b53b;f;2022-05-19 14:06:37.228744;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.228745;1e526008-75f7-4a01-9942-d178f2b38888;3ca0dde0-6a28-1e82-7c4e-ae53d9e195fc;0001-01-01 00:00:00;0001-01-01 00:00:00;e239819e-5d8b-7a8c-8273-61b107db994c;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
c0823550-c116-4772-8e15-98aa86062de9;f;2022-05-19 14:06:37.276421;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.276422;1e526008-75f7-4a01-9942-d178f2b38888;d9ab3b4f-9ce0-23c6-9b8a-aaf7d1cc3914;0001-01-01 00:00:00;0001-01-01 00:00:00;d2e54a2a-48bc-63b7-810c-5c9068fc17c2;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
08293108-aa52-4cec-8f41-bdf15f5e155e;f;2022-05-19 14:06:37.323815;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.323816;1e526008-75f7-4a01-9942-d178f2b38888;3b326a59-2096-018b-6e0b-134d39c3a42c;0001-01-01 00:00:00;0001-01-01 00:00:00;030743ae-7af0-6e53-a0a1-052e8e8d7ba5;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
240ac49d-79e2-4c25-9a50-fbae0620963b;f;2022-05-19 14:06:37.370318;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.370319;1e526008-75f7-4a01-9942-d178f2b38888;97c75353-107c-a52f-0aa2-e451940263e4;0001-01-01 00:00:00;0001-01-01 00:00:00;cb9acac5-8993-1b8f-6749-21e29ee69096;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
4f894947-fe1e-4d22-b13c-b35456d0faa3;f;2022-05-19 14:06:37.417438;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.417439;1e526008-75f7-4a01-9942-d178f2b38888;422e4e0f-2523-996e-02dc-8f7a8df4a61d;0001-01-01 00:00:00;0001-01-01 00:00:00;74dd0125-4ca2-9ba6-5abf-78f45386986a;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
762b0bb1-7908-40fe-af39-5cd4c7cc3906;f;2022-05-19 14:06:37.466624;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.466626;1e526008-75f7-4a01-9942-d178f2b38888;5d4209fe-39ae-76a3-072f-63f1372794f0;0001-01-01 00:00:00;0001-01-01 00:00:00;35fbb199-3b49-11fb-16ae-bd7b95d77641;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
b5cfa44b-0c2e-4c0b-bee7-00052c28cce8;f;2022-05-19 14:06:37.513801;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.513803;1e526008-75f7-4a01-9942-d178f2b38888;b9a84a6d-2870-3055-19f9-ab338b5c481a;0001-01-01 00:00:00;0001-01-01 00:00:00;5c43ce5d-2d11-7996-1430-a89199409b01;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
5ef29b6b-1621-4f8d-a8ac-6c25f85b128a;f;2022-05-19 14:06:37.562075;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.562077;1e526008-75f7-4a01-9942-d178f2b38888;9714e533-5686-1c3a-3495-e75dd7f17aa4;0001-01-01 00:00:00;0001-01-01 00:00:00;a9039ccf-2cee-379c-3c04-5d8ec08a0fe4;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
f3ade3a7-2431-48a0-80b5-85cbd9778e46;f;2022-05-19 14:06:37.609528;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.60953;1e526008-75f7-4a01-9942-d178f2b38888;f351fd80-2f7e-6fe8-1779-12f2d8f56e96;0001-01-01 00:00:00;0001-01-01 00:00:00;5ac7fd83-2598-2b1f-5562-37826bf66650;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
2d745d3c-6209-4ebe-9b4e-c6f70e87d438;f;2022-05-19 14:06:37.65639;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.656391;1e526008-75f7-4a01-9942-d178f2b38888;99e56ffa-92f0-120c-5dd3-b09ea64ba30f;0001-01-01 00:00:00;0001-01-01 00:00:00;2b60ddca-9d6b-55c1-62f3-b4a6dcfc412a;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
173abd36-f49e-49d4-bde5-e6d928d62ccd;f;2022-05-19 14:06:37.704179;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.70418;1e526008-75f7-4a01-9942-d178f2b38888;781dcc6d-4318-8982-94ec-2f57baa40c6e;0001-01-01 00:00:00;0001-01-01 00:00:00;a00c3eb9-6902-44b8-65cf-3b3969f711a7;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
1e4c4ebc-f275-4ee8-97aa-13a054b4d750;f;2022-05-19 14:06:37.752927;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.752928;1e526008-75f7-4a01-9942-d178f2b38888;dd2eb64b-3df7-a591-583d-8d63aed919b9;0001-01-01 00:00:00;0001-01-01 00:00:00;135dd0d3-6190-4eef-9f4d-88984aed820c;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
cff1c99c-07b7-4a12-866d-a69bfd50eb09;f;2022-05-19 14:06:37.800516;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.800517;1e526008-75f7-4a01-9942-d178f2b38888;185b9535-9dfd-57b2-008d-8a8971807eca;0001-01-01 00:00:00;0001-01-01 00:00:00;3f45f73e-5efc-0571-57f2-0968409a1856;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
01a4207f-4711-4a02-83cf-72af749b09a1;f;2022-05-19 14:06:37.848022;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.848023;1e526008-75f7-4a01-9942-d178f2b38888;8983a823-0bac-00fc-7ea1-473d8af905ce;0001-01-01 00:00:00;0001-01-01 00:00:00;96abc55e-7b2f-8e20-631e-76e05a726168;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
be79c3e3-56ba-4237-8553-38362637e9e0;f;2022-05-19 14:06:37.895904;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.895905;1e526008-75f7-4a01-9942-d178f2b38888;b6e1219c-a4fd-62e4-9f86-6425cb478bf8;0001-01-01 00:00:00;0001-01-01 00:00:00;ea693143-9270-7ef9-53ee-3db57627193f;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
d5e25aba-eca3-470d-a4b0-4798f390d5cc;f;2022-05-19 14:06:37.944121;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.944122;1e526008-75f7-4a01-9942-d178f2b38888;5303bfde-530e-3c4e-908d-9129b6eb8d9d;0001-01-01 00:00:00;0001-01-01 00:00:00;9d75399b-2b43-4534-1601-fed49fda5283;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
e960c5e4-2cb8-4c9d-9880-8fbf3ed01dd4;f;2022-05-19 14:06:37.994083;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:37.994084;1e526008-75f7-4a01-9942-d178f2b38888;f37855b8-4350-9f6a-a4b2-fc836a6343b0;0001-01-01 00:00:00;0001-01-01 00:00:00;bdf133b6-a492-804a-8fa7-e581657b0ba8;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
839ec946-ecdf-488c-a0d0-720f7417be42;f;2022-05-19 14:06:38.042489;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.042491;1e526008-75f7-4a01-9942-d178f2b38888;4850158c-071b-37e8-7312-4f8597cf613b;0001-01-01 00:00:00;0001-01-01 00:00:00;239898d9-6f09-a1e0-01e0-9c1a7c7229cd;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
7a231bfe-2303-4252-9749-1fd4c3497a5c;f;2022-05-19 14:06:38.090025;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.090027;1e526008-75f7-4a01-9942-d178f2b38888;bc38d798-858a-0eb7-44cf-b826eec358c9;0001-01-01 00:00:00;0001-01-01 00:00:00;6c61a9d7-658c-14fd-2a82-36e04e182904;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
61f35423-94fa-4719-8f7a-3a48a83c04ef;f;2022-05-19 14:06:38.138319;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.13832;1e526008-75f7-4a01-9942-d178f2b38888;e81e5f6e-2134-3719-1898-1f9aa4f90d68;0001-01-01 00:00:00;0001-01-01 00:00:00;f692d147-4e25-6e0b-81dc-8ff52ee71eb3;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
0e7ddfdb-20df-4f1d-a15c-56377fa5a6bd;f;2022-05-19 14:06:38.186743;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.186744;1e526008-75f7-4a01-9942-d178f2b38888;3fff3c99-2b8e-7a7e-0d65-042800d76aee;0001-01-01 00:00:00;0001-01-01 00:00:00;c0e211f7-1b32-35f5-695c-52427cd835b3;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
27679f76-b8d9-41b7-9fce-414c74ca7765;f;2022-05-19 14:06:38.234527;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.234528;1e526008-75f7-4a01-9942-d178f2b38888;ded9a069-0856-18e3-5077-076851293560;0001-01-01 00:00:00;0001-01-01 00:00:00;26a98fca-9363-19eb-0836-aef83c39816d;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
b0e4d4d3-2017-4b54-9235-8f13420e477b;f;2022-05-19 14:06:38.282684;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.282685;1e526008-75f7-4a01-9942-d178f2b38888;5254925b-a1ba-1c55-a700-5fa1f02f8b98;0001-01-01 00:00:00;0001-01-01 00:00:00;4a560b0f-348a-0eaf-2bca-dabca35d4fc1;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
5e9e3cb7-f8d3-4f0e-bc53-2cee1928e75e;f;2022-05-19 14:06:38.331039;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.33104;1e526008-75f7-4a01-9942-d178f2b38888;b953f2fd-8fb3-4fa0-5f13-37b755cf4427;0001-01-01 00:00:00;0001-01-01 00:00:00;11cd903d-7e96-7f46-599e-ce654a159535;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
03c6e05a-4c84-4598-8d4d-ac8e34820e7d;f;2022-05-19 14:06:38.379093;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.379095;1e526008-75f7-4a01-9942-d178f2b38888;1f7c1e7d-3c2f-1aaa-8f18-506edd896809;0001-01-01 00:00:00;0001-01-01 00:00:00;d4b1c877-8a44-394b-8688-1f7ef0292099;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
ecdedf36-bcec-4582-a675-6c63749ba2f5;f;2022-05-19 14:06:38.427938;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.427939;1e526008-75f7-4a01-9942-d178f2b38888;46c42e12-139d-4d19-3e45-ed393feca31e;0001-01-01 00:00:00;0001-01-01 00:00:00;4fdc5ecb-94fd-847a-313d-53c4dd5a1d4e;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
3f128f22-c1c2-4697-a195-df420428b7e5;f;2022-05-19 14:06:38.477666;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.477667;1e526008-75f7-4a01-9942-d178f2b38888;ca6199a1-7dd0-41c4-411a-14e49c27557e;0001-01-01 00:00:00;0001-01-01 00:00:00;1133f649-6a23-665b-32f8-0792bd4609a4;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
00526a5c-8c9a-44bd-99b8-a3edb397a220;f;2022-05-19 14:06:38.526836;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.526837;1e526008-75f7-4a01-9942-d178f2b38888;1970b87d-1b7b-7aa2-43fb-d9778f317e3d;0001-01-01 00:00:00;0001-01-01 00:00:00;9158dab7-5614-5a2c-a09f-bc3a6a513803;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
a495e24b-239d-4791-bf32-2513b9651cde;f;2022-05-19 14:06:38.576737;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.576738;1e526008-75f7-4a01-9942-d178f2b38888;95505e7e-6747-251b-04fb-1db012823409;0001-01-01 00:00:00;0001-01-01 00:00:00;9df57951-3ef9-5a61-039a-05024a6083fb;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
f36f2546-692b-444b-a9e6-8b255f2b864a;f;2022-05-19 14:06:38.626239;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.626241;1e526008-75f7-4a01-9942-d178f2b38888;f67855ca-a230-3cd4-087a-323fb4938f49;0001-01-01 00:00:00;0001-01-01 00:00:00;b24f3a48-a5c3-2375-55be-ffc596775c5f;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
d74302d2-e632-4fc9-b701-7976f8fa00b3;f;2022-05-19 14:06:38.674836;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.674837;1e526008-75f7-4a01-9942-d178f2b38888;b3a06731-97ba-04f5-86de-446c514d516d;0001-01-01 00:00:00;0001-01-01 00:00:00;b97895f0-72b1-2f16-3a50-a59ecf726b6c;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
3f8df692-4831-42df-8f2c-0febcbb47e58;f;2022-05-19 14:06:38.723857;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.723858;1e526008-75f7-4a01-9942-d178f2b38888;9dc1f847-8002-6bcb-a6ab-833c88bb9135;0001-01-01 00:00:00;0001-01-01 00:00:00;c987ba13-6af2-52e5-3794-67f9d1d57bed;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
6e36f144-fd1c-400c-8af6-19039451ff73;f;2022-05-19 14:06:38.773639;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.773641;1e526008-75f7-4a01-9942-d178f2b38888;6aceb4c7-a611-a6e5-a774-f1fdc13598a8;0001-01-01 00:00:00;0001-01-01 00:00:00;609ea5f7-9c5f-47c0-2d58-b69aa0925706;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
878ae1bd-18fb-4171-87c9-d01701868199;f;2022-05-19 14:06:38.823409;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.82341;1e526008-75f7-4a01-9942-d178f2b38888;1b231490-6150-93bd-92d5-c28c66b19089;0001-01-01 00:00:00;0001-01-01 00:00:00;ab4448f6-a30e-954c-3979-3157ac4977a0;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
989e74cc-b707-4111-94e8-56d5c0835669;f;2022-05-19 14:06:38.873057;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.873058;1e526008-75f7-4a01-9942-d178f2b38888;c569bba0-06bc-617d-82f0-30c2fca675f4;0001-01-01 00:00:00;0001-01-01 00:00:00;f3d57511-28ed-6da9-575f-ca868d939d7a;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
ddec8f75-dd2d-45c9-bf01-577883bc90c7;f;2022-05-19 14:06:38.922556;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.922557;1e526008-75f7-4a01-9942-d178f2b38888;c1c2736f-7279-042f-a089-1549e6647883;0001-01-01 00:00:00;0001-01-01 00:00:00;a8ce1440-6555-0c94-3c8a-afa6e0e6a2e4;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
4ab1e430-e8e6-44d3-b364-a6d848d2a19e;f;2022-05-19 14:06:38.975222;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:38.975223;1e526008-75f7-4a01-9942-d178f2b38888;26171069-991e-4ef8-61eb-dfa08d6a086d;0001-01-01 00:00:00;0001-01-01 00:00:00;1bff2b65-7b2f-8f77-0950-4a7559570ed0;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
17112b73-436d-4849-b5db-645cadb14ac9;f;2022-05-19 14:06:39.02501;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.025011;1e526008-75f7-4a01-9942-d178f2b38888;7a208e2f-7905-3b99-9e04-c814cb823534;0001-01-01 00:00:00;0001-01-01 00:00:00;10a2df3f-a3db-29f5-6c13-336365c24ee2;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
13b0b093-cfae-4464-94f7-4063e1c33f44;f;2022-05-19 14:06:39.074034;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.074035;1e526008-75f7-4a01-9942-d178f2b38888;94a7607f-039b-a2c4-12aa-ee4d57304132;0001-01-01 00:00:00;0001-01-01 00:00:00;3bc1a9b4-6591-464d-8391-9ce7d1275083;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
cfb00ef8-144c-4576-bfa8-a91afd2ebccd;f;2022-05-19 14:06:39.123796;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.123797;1e526008-75f7-4a01-9942-d178f2b38888;86d4a99c-138a-3693-9fd9-c8e9a1a759d8;0001-01-01 00:00:00;0001-01-01 00:00:00;5bffb6a0-1c92-9510-1825-34f014535c23;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
4607a6f2-402e-4437-9513-08a4596456a5;f;2022-05-19 14:06:39.181775;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.181777;1e526008-75f7-4a01-9942-d178f2b38888;6aa4cd67-4aef-5202-0166-1230fe711224;0001-01-01 00:00:00;0001-01-01 00:00:00;caeaff70-05e7-45be-a258-59771f448a75;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
2ff8f699-23a4-4de5-acc0-b3df28d6f033;f;2022-05-19 14:06:39.232015;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.232017;1e526008-75f7-4a01-9942-d178f2b38888;b940e99c-4f05-0b6a-7957-7a9a92b89e82;0001-01-01 00:00:00;0001-01-01 00:00:00;6bd148fc-0488-1de8-99a1-b438d4d80378;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
ecd4d063-110d-4efa-94a9-cc3e0abafd52;f;2022-05-19 14:06:39.282042;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-19 14:06:39.282043;1e526008-75f7-4a01-9942-d178f2b38888;6e7308a6-050a-5eb9-3cc0-93064d6d640c;0001-01-01 00:00:00;0001-01-01 00:00:00;32808a4f-2d48-366d-8a1c-693f9e803110;1;8dbe9c25-0ad1-449f-8e8d-9359295957a0;0;;0;0;0;0;0;0;0;;0
